"No.","Time","TCP Delta","Length","Protocol","Stream index","Destination Port","Time since first frame in this TCP stream","Epoch Arrival Time","Info"
"129","21:41:38","0.000050000","44","TCP","2","502","52.290087000","1726620098.824545000","57057  >  mbap(502) [ACK] Seq=313 Ack=287 Win=2619392 Len=0"
"130","21:41:40","2.008970000","56","Modbus/TCP","2","502","54.299057000","1726620100.833515000","   Query: Trans:    27; Unit:   3, Func:   4: Read Input Registers"
"131","21:41:40","0.000100000","44","TCP","2","57057","54.299157000","1726620100.833615000","mbap(502)  >  57057 [ACK] Seq=287 Ack=325 Win=2619392 Len=0"
"132","21:41:40","0.014954000","55","Modbus/TCP","2","57057","54.314111000","1726620100.848569000","Response: Trans:    27; Unit:   3, Func:   4: Read Input Registers"
"133","21:41:40","0.000043000","44","TCP","2","502","54.314154000","1726620100.848612000","57057  >  mbap(502) [ACK] Seq=325 Ack=298 Win=2619392 Len=0"
"134","21:41:42","1.984424000","56","Modbus/TCP","2","502","56.298578000","1726620102.833036000","   Query: Trans:    28; Unit:   3, Func:   4: Read Input Registers"
"135","21:41:42","0.000067000","44","TCP","2","57057","56.298645000","1726620102.833103000","mbap(502)  >  57057 [ACK] Seq=298 Ack=337 Win=2619392 Len=0"
"136","21:41:42","0.002635000","55","Modbus/TCP","2","57057","56.301280000","1726620102.835738000","Response: Trans:    28; Unit:   3, Func:   4: Read Input Registers"
"137","21:41:42","0.000081000","44","TCP","2","502","56.301361000","1726620102.835819000","57057  >  mbap(502) [ACK] Seq=337 Ack=309 Win=2619392 Len=0"
"138","21:41:44","2.012135000","56","Modbus/TCP","2","502","58.313496000","1726620104.847954000","   Query: Trans:    29; Unit:   3, Func:   4: Read Input Registers"
"139","21:41:44","0.000072000","44","TCP","2","57057","58.313568000","1726620104.848026000","mbap(502)  >  57057 [ACK] Seq=309 Ack=349 Win=2619392 Len=0"
"140","21:41:44","0.014599000","55","Modbus/TCP","2","57057","58.328167000","1726620104.862625000","Response: Trans:    29; Unit:   3, Func:   4: Read Input Registers"
"141","21:41:44","0.000044000","44","TCP","2","502","58.328211000","1726620104.862669000","57057  >  mbap(502) [ACK] Seq=349 Ack=320 Win=2619392 Len=0"
"142","21:41:46","1.994410000","56","Modbus/TCP","2","502","60.322621000","1726620106.857079000","   Query: Trans:    30; Unit:   3, Func:   4: Read Input Registers"
"143","21:41:46","0.000049000","44","TCP","2","57057","60.322670000","1726620106.857128000","mbap(502)  >  57057 [ACK] Seq=320 Ack=361 Win=2619392 Len=0"
"144","21:41:46","0.018978000","55","Modbus/TCP","2","57057","60.341648000","1726620106.876106000","Response: Trans:    30; Unit:   3, Func:   4: Read Input Registers"
"145","21:41:46","0.000020000","44","TCP","2","502","60.341668000","1726620106.876126000","57057  >  mbap(502) [ACK] Seq=361 Ack=331 Win=2619392 Len=0"
"146","21:41:48","1.988326000","56","Modbus/TCP","2","502","62.329994000","1726620108.864452000","   Query: Trans:    31; Unit:   3, Func:   4: Read Input Registers"
"147","21:41:48","0.000032000","44","TCP","2","57057","62.330026000","1726620108.864484000","mbap(502)  >  57057 [ACK] Seq=331 Ack=373 Win=2619392 Len=0"
"148","21:41:48","0.019673000","55","Modbus/TCP","2","57057","62.349699000","1726620108.884157000","Response: Trans:    31; Unit:   3, Func:   4: Read Input Registers"
"149","21:41:48","0.000072000","44","TCP","2","502","62.349771000","1726620108.884229000","57057  >  mbap(502) [ACK] Seq=373 Ack=342 Win=2619392 Len=0"
"150","21:41:50","1.984333000","56","Modbus/TCP","2","502","64.334104000","1726620110.868562000","   Query: Trans:    32; Unit:   3, Func:   4: Read Input Registers"
"151","21:41:50","0.000033000","44","TCP","2","57057","64.334137000","1726620110.868595000","mbap(502)  >  57057 [ACK] Seq=342 Ack=385 Win=2619392 Len=0"
"152","21:41:50","0.019647000","55","Modbus/TCP","2","57057","64.353784000","1726620110.888242000","Response: Trans:    32; Unit:   3, Func:   4: Read Input Registers"
"153","21:41:50","0.000052000","44","TCP","2","502","64.353836000","1726620110.888294000","57057  >  mbap(502) [ACK] Seq=385 Ack=353 Win=2619392 Len=0"
"154","21:41:52","1.992787000","56","Modbus/TCP","2","502","66.346623000","1726620112.881081000","   Query: Trans:    33; Unit:   3, Func:   4: Read Input Registers"
"155","21:41:52","0.000043000","44","TCP","2","57057","66.346666000","1726620112.881124000","mbap(502)  >  57057 [ACK] Seq=353 Ack=397 Win=2619392 Len=0"
"156","21:41:52","0.018732000","55","Modbus/TCP","2","57057","66.365398000","1726620112.899856000","Response: Trans:    33; Unit:   3, Func:   4: Read Input Registers"
"157","21:41:52","0.000033000","44","TCP","2","502","66.365431000","1726620112.899889000","57057  >  mbap(502) [ACK] Seq=397 Ack=364 Win=2619392 Len=0"
"158","21:41:54","2.080254000","56","Modbus/TCP","2","502","68.445685000","1726620114.980143000","   Query: Trans:    34; Unit:   3, Func:   4: Read Input Registers"
"159","21:41:54","0.000031000","44","TCP","2","57057","68.445716000","1726620114.980174000","mbap(502)  >  57057 [ACK] Seq=364 Ack=409 Win=2619392 Len=0"
"160","21:41:54","0.006244000","55","Modbus/TCP","2","57057","68.451960000","1726620114.986418000","Response: Trans:    34; Unit:   3, Func:   4: Read Input Registers"
"161","21:41:54","0.000043000","44","TCP","2","502","68.452003000","1726620114.986461000","57057  >  mbap(502) [ACK] Seq=409 Ack=375 Win=2619392 Len=0"
"162","21:41:56","2.007331000","56","Modbus/TCP","2","502","70.459334000","1726620116.993792000","   Query: Trans:    35; Unit:   3, Func:   4: Read Input Registers"
"163","21:41:56","0.000053000","44","TCP","2","57057","70.459387000","1726620116.993845000","mbap(502)  >  57057 [ACK] Seq=375 Ack=421 Win=2619392 Len=0"
"164","21:41:57","0.013151000","55","Modbus/TCP","2","57057","70.472538000","1726620117.006996000","Response: Trans:    35; Unit:   3, Func:   4: Read Input Registers"
"165","21:41:57","0.000042000","44","TCP","2","502","70.472580000","1726620117.007038000","57057  >  mbap(502) [ACK] Seq=421 Ack=386 Win=2619392 Len=0"
"166","21:41:59","1.994138000","56","Modbus/TCP","2","502","72.466718000","1726620119.001176000","   Query: Trans:    36; Unit:   3, Func:   4: Read Input Registers"
"167","21:41:59","0.000099000","44","TCP","2","57057","72.466817000","1726620119.001275000","mbap(502)  >  57057 [ACK] Seq=386 Ack=433 Win=2619136 Len=0"
"168","21:41:59","0.017425000","55","Modbus/TCP","2","57057","72.484242000","1726620119.018700000","Response: Trans:    36; Unit:   3, Func:   4: Read Input Registers"
"169","21:41:59","0.000046000","44","TCP","2","502","72.484288000","1726620119.018746000","57057  >  mbap(502) [ACK] Seq=433 Ack=397 Win=2619392 Len=0"
"170","21:42:01","1.991247000","56","Modbus/TCP","2","502","74.475535000","1726620121.009993000","   Query: Trans:    37; Unit:   3, Func:   4: Read Input Registers"
"171","21:42:01","0.000049000","44","TCP","2","57057","74.475584000","1726620121.010042000","mbap(502)  >  57057 [ACK] Seq=397 Ack=445 Win=2619136 Len=0"
"172","21:42:01","0.012090000","55","Modbus/TCP","2","57057","74.487674000","1726620121.022132000","Response: Trans:    37; Unit:   3, Func:   4: Read Input Registers"
"173","21:42:01","0.000043000","44","TCP","2","502","74.487717000","1726620121.022175000","57057  >  mbap(502) [ACK] Seq=445 Ack=408 Win=2619392 Len=0"
"174","21:42:03","2.004355000","56","Modbus/TCP","2","502","76.492072000","1726620123.026530000","   Query: Trans:    38; Unit:   3, Func:   4: Read Input Registers"
"175","21:42:03","0.000149000","44","TCP","2","57057","76.492221000","1726620123.026679000","mbap(502)  >  57057 [ACK] Seq=408 Ack=457 Win=2619136 Len=0"
"176","21:42:03","0.018000000","55","Modbus/TCP","2","57057","76.510221000","1726620123.044679000","Response: Trans:    38; Unit:   3, Func:   4: Read Input Registers"
"177","21:42:03","0.000052000","44","TCP","2","502","76.510273000","1726620123.044731000","57057  >  mbap(502) [ACK] Seq=457 Ack=419 Win=2619136 Len=0"
"178","21:42:05","1.996046000","56","Modbus/TCP","2","502","78.506319000","1726620125.040777000","   Query: Trans:    39; Unit:   3, Func:   4: Read Input Registers"
"179","21:42:05","0.000098000","44","TCP","2","57057","78.506417000","1726620125.040875000","mbap(502)  >  57057 [ACK] Seq=419 Ack=469 Win=2619136 Len=0"
"180","21:42:05","0.009357000","55","Modbus/TCP","2","57057","78.515774000","1726620125.050232000","Response: Trans:    39; Unit:   3, Func:   4: Read Input Registers"
"181","21:42:05","0.000043000","44","TCP","2","502","78.515817000","1726620125.050275000","57057  >  mbap(502) [ACK] Seq=469 Ack=430 Win=2619136 Len=0"
"182","21:42:07","2.001011000","56","Modbus/TCP","2","502","80.516828000","1726620127.051286000","   Query: Trans:    40; Unit:   3, Func:   4: Read Input Registers"
"183","21:42:07","0.000043000","44","TCP","2","57057","80.516871000","1726620127.051329000","mbap(502)  >  57057 [ACK] Seq=430 Ack=481 Win=2619136 Len=0"
"184","21:42:07","0.002483000","55","Modbus/TCP","2","57057","80.519354000","1726620127.053812000","Response: Trans:    40; Unit:   3, Func:   4: Read Input Registers"
"185","21:42:07","0.000043000","44","TCP","2","502","80.519397000","1726620127.053855000","57057  >  mbap(502) [ACK] Seq=481 Ack=441 Win=2619136 Len=0"
"186","21:42:09","2.008581000","56","Modbus/TCP","2","502","82.527978000","1726620129.062436000","   Query: Trans:    41; Unit:   3, Func:   4: Read Input Registers"
"187","21:42:09","0.000055000","44","TCP","2","57057","82.528033000","1726620129.062491000","mbap(502)  >  57057 [ACK] Seq=441 Ack=493 Win=2619136 Len=0"
"188","21:42:09","0.019258000","55","Modbus/TCP","2","57057","82.547291000","1726620129.081749000","Response: Trans:    41; Unit:   3, Func:   4: Read Input Registers"
"189","21:42:09","0.000035000","44","TCP","2","502","82.547326000","1726620129.081784000","57057  >  mbap(502) [ACK] Seq=493 Ack=452 Win=2619136 Len=0"
"190","21:42:11","1.995683000","56","Modbus/TCP","2","502","84.543009000","1726620131.077467000","   Query: Trans:    42; Unit:   3, Func:   4: Read Input Registers"
"191","21:42:11","0.000030000","44","TCP","2","57057","84.543039000","1726620131.077497000","mbap(502)  >  57057 [ACK] Seq=452 Ack=505 Win=2619136 Len=0"
"192","21:42:11","0.007486000","55","Modbus/TCP","2","57057","84.550525000","1726620131.084983000","Response: Trans:    42; Unit:   3, Func:   4: Read Input Registers"
"193","21:42:11","0.000035000","44","TCP","2","502","84.550560000","1726620131.085018000","57057  >  mbap(502) [ACK] Seq=505 Ack=463 Win=2619136 Len=0"
"194","21:42:13","1.997086000","56","Modbus/TCP","2","502","86.547646000","1726620133.082104000","   Query: Trans:    43; Unit:   3, Func:   4: Read Input Registers"
"195","21:42:13","0.000034000","44","TCP","2","57057","86.547680000","1726620133.082138000","mbap(502)  >  57057 [ACK] Seq=463 Ack=517 Win=2619136 Len=0"
"196","21:42:13","0.009623000","55","Modbus/TCP","2","57057","86.557303000","1726620133.091761000","Response: Trans:    43; Unit:   3, Func:   4: Read Input Registers"
"197","21:42:13","0.000037000","44","TCP","2","502","86.557340000","1726620133.091798000","57057  >  mbap(502) [ACK] Seq=517 Ack=474 Win=2619136 Len=0"
"198","21:42:15","1.980593000","56","Modbus/TCP","2","502","88.537933000","1726620135.072391000","   Query: Trans:    44; Unit:   3, Func:   4: Read Input Registers"
"199","21:42:15","0.000044000","44","TCP","2","57057","88.537977000","1726620135.072435000","mbap(502)  >  57057 [ACK] Seq=474 Ack=529 Win=2619136 Len=0"
"200","21:42:15","0.006414000","55","Modbus/TCP","2","57057","88.544391000","1726620135.078849000","Response: Trans:    44; Unit:   3, Func:   4: Read Input Registers"
"201","21:42:15","0.000049000","44","TCP","2","502","88.544440000","1726620135.078898000","57057  >  mbap(502) [ACK] Seq=529 Ack=485 Win=2619136 Len=0"
"202","21:42:17","2.020866000","56","Modbus/TCP","2","502","90.565306000","1726620137.099764000","   Query: Trans:    45; Unit:   3, Func:   4: Read Input Registers"
"203","21:42:17","0.000039000","44","TCP","2","57057","90.565345000","1726620137.099803000","mbap(502)  >  57057 [ACK] Seq=485 Ack=541 Win=2619136 Len=0"
"204","21:42:17","0.010320000","55","Modbus/TCP","2","57057","90.575665000","1726620137.110123000","Response: Trans:    45; Unit:   3, Func:   4: Read Input Registers"
"205","21:42:17","0.000036000","44","TCP","2","502","90.575701000","1726620137.110159000","57057  >  mbap(502) [ACK] Seq=541 Ack=496 Win=2619136 Len=0"
"206","21:42:19","1.995897000","56","Modbus/TCP","2","502","92.571598000","1726620139.106056000","   Query: Trans:    46; Unit:   3, Func:   4: Read Input Registers"
"207","21:42:19","0.000049000","44","TCP","2","57057","92.571647000","1726620139.106105000","mbap(502)  >  57057 [ACK] Seq=496 Ack=553 Win=2619136 Len=0"
"208","21:42:19","0.009783000","55","Modbus/TCP","2","57057","92.581430000","1726620139.115888000","Response: Trans:    46; Unit:   3, Func:   4: Read Input Registers"
"209","21:42:19","0.000037000","44","TCP","2","502","92.581467000","1726620139.115925000","57057  >  mbap(502) [ACK] Seq=553 Ack=507 Win=2619136 Len=0"
"210","21:42:21","1.999135000","56","Modbus/TCP","2","502","94.580602000","1726620141.115060000","   Query: Trans:    47; Unit:   3, Func:   4: Read Input Registers"
"211","21:42:21","0.000033000","44","TCP","2","57057","94.580635000","1726620141.115093000","mbap(502)  >  57057 [ACK] Seq=507 Ack=565 Win=2619136 Len=0"
"212","21:42:21","0.006844000","55","Modbus/TCP","2","57057","94.587479000","1726620141.121937000","Response: Trans:    47; Unit:   3, Func:   4: Read Input Registers"
"213","21:42:21","0.000043000","44","TCP","2","502","94.587522000","1726620141.121980000","57057  >  mbap(502) [ACK] Seq=565 Ack=518 Win=2619136 Len=0"
"214","21:42:23","2.017110000","56","Modbus/TCP","2","502","96.604632000","1726620143.139090000","   Query: Trans:    48; Unit:   3, Func:   4: Read Input Registers"
"215","21:42:23","0.000061000","44","TCP","2","57057","96.604693000","1726620143.139151000","mbap(502)  >  57057 [ACK] Seq=518 Ack=577 Win=2619136 Len=0"
"216","21:42:23","0.012765000","55","Modbus/TCP","2","57057","96.617458000","1726620143.151916000","Response: Trans:    48; Unit:   3, Func:   4: Read Input Registers"
"217","21:42:23","0.000049000","44","TCP","2","502","96.617507000","1726620143.151965000","57057  >  mbap(502) [ACK] Seq=577 Ack=529 Win=2619136 Len=0"
"218","21:42:25","1.952443000","44","TCP","2","502","98.569950000","1726620145.104408000","57057  >  mbap(502) [FIN, ACK] Seq=577 Ack=529 Win=2619136 Len=0"
"219","21:42:25","0.000078000","44","TCP","2","57057","98.570028000","1726620145.104486000","mbap(502)  >  57057 [ACK] Seq=529 Ack=578 Win=2619136 Len=0"
"220","21:42:25","0.012197000","44","TCP","2","57057","98.582225000","1726620145.116683000","mbap(502)  >  57057 [FIN, ACK] Seq=529 Ack=578 Win=2619136 Len=0"
"221","21:42:25","0.000099000","44","TCP","2","502","98.582324000","1726620145.116782000","57057  >  mbap(502) [ACK] Seq=578 Ack=530 Win=2619136 Len=0"
"222","21:42:26","0.000000000","56","TCP","3","502","0.000000000","1726620146.631210000","57120  >  mbap(502) [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"223","21:42:26","0.000136000","56","TCP","3","57120","0.000136000","1726620146.631346000","mbap(502)  >  57120 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"224","21:42:26","0.000069000","44","TCP","3","502","0.000205000","1726620146.631415000","57120  >  mbap(502) [ACK] Seq=1 Ack=1 Win=2619648 Len=0"
"225","21:42:28","2.339403000","56","Modbus/TCP","3","502","2.339608000","1726620148.970818000","   Query: Trans:     1; Unit:   3, Func:   4: Read Input Registers"
"226","21:42:28","0.000088000","44","TCP","3","57120","2.339696000","1726620148.970906000","mbap(502)  >  57120 [ACK] Seq=1 Ack=13 Win=2619648 Len=0"
"227","21:42:28","0.006609000","55","Modbus/TCP","3","57120","2.346305000","1726620148.977515000","Response: Trans:     1; Unit:   3, Func:   4: Read Input Registers"
"228","21:42:28","0.000042000","44","TCP","3","502","2.346347000","1726620148.977557000","57120  >  mbap(502) [ACK] Seq=13 Ack=12 Win=2619648 Len=0"
"229","21:42:30","1.993382000","56","Modbus/TCP","3","502","4.339729000","1726620150.970939000","   Query: Trans:     2; Unit:   3, Func:   4: Read Input Registers"
"230","21:42:30","0.000082000","44","TCP","3","57120","4.339811000","1726620150.971021000","mbap(502)  >  57120 [ACK] Seq=12 Ack=25 Win=2619648 Len=0"
"231","21:42:30","0.006936000","55","Modbus/TCP","3","57120","4.346747000","1726620150.977957000","Response: Trans:     2; Unit:   3, Func:   4: Read Input Registers"
"232","21:42:30","0.000106000","44","TCP","3","502","4.346853000","1726620150.978063000","57120  >  mbap(502) [ACK] Seq=25 Ack=23 Win=2619648 Len=0"
"233","21:42:32","2.002751000","56","Modbus/TCP","3","502","6.349604000","1726620152.980814000","   Query: Trans:     3; Unit:   3, Func:   4: Read Input Registers"
"234","21:42:32","0.000047000","44","TCP","3","57120","6.349651000","1726620152.980861000","mbap(502)  >  57120 [ACK] Seq=23 Ack=37 Win=2619648 Len=0"
"235","21:42:32","0.016676000","55","Modbus/TCP","3","57120","6.366327000","1726620152.997537000","Response: Trans:     3; Unit:   3, Func:   4: Read Input Registers"
"236","21:42:32","0.000044000","44","TCP","3","502","6.366371000","1726620152.997581000","57120  >  mbap(502) [ACK] Seq=37 Ack=34 Win=2619648 Len=0"
"237","21:42:34","1.990351000","56","Modbus/TCP","3","502","8.356722000","1726620154.987932000","   Query: Trans:     4; Unit:   3, Func:   4: Read Input Registers"
"238","21:42:34","0.000087000","44","TCP","3","57120","8.356809000","1726620154.988019000","mbap(502)  >  57120 [ACK] Seq=34 Ack=49 Win=2619648 Len=0"
"239","21:42:35","0.014556000","55","Modbus/TCP","3","57120","8.371365000","1726620155.002575000","Response: Trans:     4; Unit:   3, Func:   4: Read Input Registers"
"240","21:42:35","0.000046000","44","TCP","3","502","8.371411000","1726620155.002621000","57120  >  mbap(502) [ACK] Seq=49 Ack=45 Win=2619648 Len=0"
"241","21:42:36","1.972815000","56","Modbus/TCP","3","502","10.344226000","1726620156.975436000","   Query: Trans:     5; Unit:   3, Func:   4: Read Input Registers"
"242","21:42:36","0.000031000","44","TCP","3","57120","10.344257000","1726620156.975467000","mbap(502)  >  57120 [ACK] Seq=45 Ack=61 Win=2619648 Len=0"
"243","21:42:36","0.015168000","55","Modbus/TCP","3","57120","10.359425000","1726620156.990635000","Response: Trans:     5; Unit:   3, Func:   4: Read Input Registers"
"244","21:42:36","0.000058000","44","TCP","3","502","10.359483000","1726620156.990693000","57120  >  mbap(502) [ACK] Seq=61 Ack=56 Win=2619648 Len=0"
"245","21:42:38","2.007934000","56","Modbus/TCP","3","502","12.367417000","1726620158.998627000","   Query: Trans:     6; Unit:   3, Func:   4: Read Input Registers"
"246","21:42:38","0.000039000","44","TCP","3","57120","12.367456000","1726620158.998666000","mbap(502)  >  57120 [ACK] Seq=56 Ack=73 Win=2619648 Len=0"
"247","21:42:39","0.017898000","55","Modbus/TCP","3","57120","12.385354000","1726620159.016564000","Response: Trans:     6; Unit:   3, Func:   4: Read Input Registers"
"248","21:42:39","0.000045000","44","TCP","3","502","12.385399000","1726620159.016609000","57120  >  mbap(502) [ACK] Seq=73 Ack=67 Win=2619648 Len=0"
"249","21:42:41","1.983817000","56","Modbus/TCP","3","502","14.369216000","1726620161.000426000","   Query: Trans:     7; Unit:   3, Func:   4: Read Input Registers"
"250","21:42:41","0.000094000","44","TCP","3","57120","14.369310000","1726620161.000520000","mbap(502)  >  57120 [ACK] Seq=67 Ack=85 Win=2619648 Len=0"
"251","21:42:41","0.002699000","55","Modbus/TCP","3","57120","14.372009000","1726620161.003219000","Response: Trans:     7; Unit:   3, Func:   4: Read Input Registers"
"252","21:42:41","0.000061000","44","TCP","3","502","14.372070000","1726620161.003280000","57120  >  mbap(502) [ACK] Seq=85 Ack=78 Win=2619648 Len=0"
"253","21:42:43","2.005769000","56","Modbus/TCP","3","502","16.377839000","1726620163.009049000","   Query: Trans:     8; Unit:   3, Func:   4: Read Input Registers"
"254","21:42:43","0.000043000","44","TCP","3","57120","16.377882000","1726620163.009092000","mbap(502)  >  57120 [ACK] Seq=78 Ack=97 Win=2619648 Len=0"
"255","21:42:43","0.001231000","55","Modbus/TCP","3","57120","16.379113000","1726620163.010323000","Response: Trans:     8; Unit:   3, Func:   4: Read Input Registers"
"256","21:42:43","0.000043000","44","TCP","3","502","16.379156000","1726620163.010366000","57120  >  mbap(502) [ACK] Seq=97 Ack=89 Win=2619648 Len=0"
"257","21:42:45","2.011556000","56","Modbus/TCP","3","502","18.390712000","1726620165.021922000","   Query: Trans:     9; Unit:   3, Func:   4: Read Input Registers"
"258","21:42:45","0.000043000","44","TCP","3","57120","18.390755000","1726620165.021965000","mbap(502)  >  57120 [ACK] Seq=89 Ack=109 Win=2619648 Len=0"
"259","21:42:45","0.014510000","55","Modbus/TCP","3","57120","18.405265000","1726620165.036475000","Response: Trans:     9; Unit:   3, Func:   4: Read Input Registers"
"260","21:42:45","0.000041000","44","TCP","3","502","18.405306000","1726620165.036516000","57120  >  mbap(502) [ACK] Seq=109 Ack=100 Win=2619648 Len=0"
"261","21:42:47","2.013261000","56","Modbus/TCP","3","502","20.418567000","1726620167.049777000","   Query: Trans:    10; Unit:   3, Func:   4: Read Input Registers"
"262","21:42:47","0.000044000","44","TCP","3","57120","20.418611000","1726620167.049821000","mbap(502)  >  57120 [ACK] Seq=100 Ack=121 Win=2619648 Len=0"
"263","21:42:47","0.007732000","55","Modbus/TCP","3","57120","20.426343000","1726620167.057553000","Response: Trans:    10; Unit:   3, Func:   4: Read Input Registers"
"264","21:42:47","0.000047000","44","TCP","3","502","20.426390000","1726620167.057600000","57120  >  mbap(502) [ACK] Seq=121 Ack=111 Win=2619648 Len=0"
"265","21:42:49","2.002530000","56","Modbus/TCP","3","502","22.428920000","1726620169.060130000","   Query: Trans:    11; Unit:   3, Func:   4: Read Input Registers"
"266","21:42:49","0.000040000","44","TCP","3","57120","22.428960000","1726620169.060170000","mbap(502)  >  57120 [ACK] Seq=111 Ack=133 Win=2619648 Len=0"
"267","21:42:49","0.003680000","55","Modbus/TCP","3","57120","22.432640000","1726620169.063850000","Response: Trans:    11; Unit:   3, Func:   4: Read Input Registers"
"268","21:42:49","0.000048000","44","TCP","3","502","22.432688000","1726620169.063898000","57120  >  mbap(502) [ACK] Seq=133 Ack=122 Win=2619648 Len=0"
"269","21:42:51","2.010472000","56","Modbus/TCP","3","502","24.443160000","1726620171.074370000","   Query: Trans:    12; Unit:   3, Func:   4: Read Input Registers"
"270","21:42:51","0.000043000","44","TCP","3","57120","24.443203000","1726620171.074413000","mbap(502)  >  57120 [ACK] Seq=122 Ack=145 Win=2619648 Len=0"
"271","21:42:51","0.015671000","55","Modbus/TCP","3","57120","24.458874000","1726620171.090084000","Response: Trans:    12; Unit:   3, Func:   4: Read Input Registers"
"272","21:42:51","0.000046000","44","TCP","3","502","24.458920000","1726620171.090130000","57120  >  mbap(502) [ACK] Seq=145 Ack=133 Win=2619648 Len=0"
"273","21:42:53","2.025311000","56","Modbus/TCP","3","502","26.484231000","1726620173.115441000","   Query: Trans:    13; Unit:   3, Func:   4: Read Input Registers"
"274","21:42:53","0.000042000","44","TCP","3","57120","26.484273000","1726620173.115483000","mbap(502)  >  57120 [ACK] Seq=133 Ack=157 Win=2619648 Len=0"
"275","21:42:53","0.017553000","55","Modbus/TCP","3","57120","26.501826000","1726620173.133036000","Response: Trans:    13; Unit:   3, Func:   4: Read Input Registers"
"276","21:42:53","0.000051000","44","TCP","3","502","26.501877000","1726620173.133087000","57120  >  mbap(502) [ACK] Seq=157 Ack=144 Win=2619648 Len=0"
"277","21:42:55","1.972659000","56","Modbus/TCP","3","502","28.474536000","1726620175.105746000","   Query: Trans:    14; Unit:   3, Func:   4: Read Input Registers"
"278","21:42:55","0.000049000","44","TCP","3","57120","28.474585000","1726620175.105795000","mbap(502)  >  57120 [ACK] Seq=144 Ack=169 Win=2619392 Len=0"
"279","21:42:55","0.016583000","55","Modbus/TCP","3","57120","28.491168000","1726620175.122378000","Response: Trans:    14; Unit:   3, Func:   4: Read Input Registers"
"280","21:42:55","0.000043000","44","TCP","3","502","28.491211000","1726620175.122421000","57120  >  mbap(502) [ACK] Seq=169 Ack=155 Win=2619392 Len=0"
"281","21:42:57","1.991422000","56","Modbus/TCP","3","502","30.482633000","1726620177.113843000","   Query: Trans:    15; Unit:   3, Func:   4: Read Input Registers"
"282","21:42:57","0.000045000","44","TCP","3","57120","30.482678000","1726620177.113888000","mbap(502)  >  57120 [ACK] Seq=155 Ack=181 Win=2619392 Len=0"
"283","21:42:57","0.013202000","55","Modbus/TCP","3","57120","30.495880000","1726620177.127090000","Response: Trans:    15; Unit:   3, Func:   4: Read Input Registers"
"284","21:42:57","0.000038000","44","TCP","3","502","30.495918000","1726620177.127128000","57120  >  mbap(502) [ACK] Seq=181 Ack=166 Win=2619392 Len=0"
"285","21:42:59","1.995919000","56","Modbus/TCP","3","502","32.491837000","1726620179.123047000","   Query: Trans:    16; Unit:   3, Func:   4: Read Input Registers"
"286","21:42:59","0.000095000","44","TCP","3","57120","32.491932000","1726620179.123142000","mbap(502)  >  57120 [ACK] Seq=166 Ack=193 Win=2619392 Len=0"
"287","21:42:59","0.008425000","55","Modbus/TCP","3","57120","32.500357000","1726620179.131567000","Response: Trans:    16; Unit:   3, Func:   4: Read Input Registers"
"288","21:42:59","0.000035000","44","TCP","3","502","32.500392000","1726620179.131602000","57120  >  mbap(502) [ACK] Seq=193 Ack=177 Win=2619392 Len=0"
"289","21:43:01","1.987244000","56","Modbus/TCP","3","502","34.487636000","1726620181.118846000","   Query: Trans:    17; Unit:   3, Func:   4: Read Input Registers"
"290","21:43:01","0.000088000","44","TCP","3","57120","34.487724000","1726620181.118934000","mbap(502)  >  57120 [ACK] Seq=177 Ack=205 Win=2619392 Len=0"
"291","21:43:01","0.020186000","55","Modbus/TCP","3","57120","34.507910000","1726620181.139120000","Response: Trans:    17; Unit:   3, Func:   4: Read Input Registers"
"292","21:43:01","0.000046000","44","TCP","3","502","34.507956000","1726620181.139166000","57120  >  mbap(502) [ACK] Seq=205 Ack=188 Win=2619392 Len=0"
"293","21:43:03","2.127638000","56","Modbus/TCP","3","502","36.635594000","1726620183.266804000","   Query: Trans:    18; Unit:   3, Func:   4: Read Input Registers"
"294","21:43:03","0.000082000","44","TCP","3","57120","36.635676000","1726620183.266886000","mbap(502)  >  57120 [ACK] Seq=188 Ack=217 Win=2619392 Len=0"
"295","21:43:03","0.018235000","55","Modbus/TCP","3","57120","36.653911000","1726620183.285121000","Response: Trans:    18; Unit:   3, Func:   4: Read Input Registers"
"296","21:43:03","0.000046000","44","TCP","3","502","36.653957000","1726620183.285167000","57120  >  mbap(502) [ACK] Seq=217 Ack=199 Win=2619392 Len=0"
"297","21:43:05","1.924943000","56","Modbus/TCP","3","502","38.578900000","1726620185.210110000","   Query: Trans:    19; Unit:   3, Func:   4: Read Input Registers"
"298","21:43:05","0.000030000","44","TCP","3","57120","38.578930000","1726620185.210140000","mbap(502)  >  57120 [ACK] Seq=199 Ack=229 Win=2619392 Len=0"
"299","21:43:05","0.001508000","55","Modbus/TCP","3","57120","38.580438000","1726620185.211648000","Response: Trans:    19; Unit:   3, Func:   4: Read Input Registers"
"300","21:43:05","0.000031000","44","TCP","3","502","38.580469000","1726620185.211679000","57120  >  mbap(502) [ACK] Seq=229 Ack=210 Win=2619392 Len=0"
"301","21:43:07","2.000602000","56","Modbus/TCP","3","502","40.581071000","1726620187.212281000","   Query: Trans:    20; Unit:   3, Func:   4: Read Input Registers"
